	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1	Unnamed: 0.1.1	GPS Time	 Device Time	 Longitude	 Latitude	GPS Speed (Meters/second)	 Horizontal Dilution of Precision	 Altitude	 Bearing	 G(x)	 G(y)	 G(z)	 G(calibrated)	Speed (GPS)(km/h)	Acceleration Sensor(Total)(g)	Engine RPM(rpm)	Engine Load(%)	Throttle Position(Manifold)(%)	Engine Coolant Temperature(°C)	Road Structure	Driver Name	Behaviour	Overspeeding
2	2	2	2	2	Tue Dec 13 22:23:46 GMT+08:00 2016	13-Dec-2016 22:23:44.932	103.326266667	2.02799833333	0.10397389	3.8	43.7	78.0	0.905	-0.762	9.846	0.029889166	0.374305993319	0.0298891663551	701.0	25.490196228027344	9.803921699523926	89.0	Straight Road	Goh Chun Wooi	Good	0
3	3	3	3	3	Tue Dec 13 22:23:46 GMT+08:00 2016	13-Dec-2016 22:23:45.932	103.326266667	2.02799833333	0.10397389	3.8	43.7	78.0	0.839	-0.78	9.673	0.011925399	0.374305993319	0.0119253993034	689.0	24.3137264251709	9.803921699523926	89.0	Straight Road	Goh Chun Wooi	Good	0
4	4	4	4	4	Tue Dec 13 22:23:47 GMT+08:00 2016	13-Dec-2016 22:23:46.932	103.326291667	2.028025	0.048383888	3.7	43.5	135.04	1.143	-0.714	9.853	0.03273493	0.174181997776	0.0327349305153	685.75	25.490196228027344	9.803921699523926	89.0	Straight Road	Goh Chun Wooi	Good	0
5	5	5	5	5	Tue Dec 13 22:23:49 GMT+08:00 2016	13-Dec-2016 22:23:47.933	103.326318333	2.02806166667	0.0	3.7	43.1	195.25	1.155	-0.058	9.441	-0.011421561	0.0	-0.0114215612411	1105.75	30.58823585510254	13.333333969116211	89.0	Straight Road	Goh Chun Wooi	Good	0
6	6	6	6	6	Tue Dec 13 22:23:49 GMT+08:00 2016	13-Dec-2016 22:23:48.932	103.326318333	2.02806166667	0.0	3.7	43.1	195.25	1.084	-0.05	9.885	0.03269869	0.0	0.0326986908913	1080.0	32.94117736816406	14.901961326599121	89.0	Straight Road	Goh Chun Wooi	Good	0
7	7	7	7	7	Tue Dec 13 22:23:51 GMT+08:00 2016	13-Dec-2016 22:23:49.935	103.326316667	2.02805333333	1.4221776	3.6	42.8	210.33	1.01	-0.174	9.426	-0.014480889	5.11983919144	-0.0144808888435	1352.5	34.90196228027344	15.29411792755127	89.0	Straight Road	Goh Chun Wooi	Good	0
8	8	8	8	8	Tue Dec 13 22:23:51 GMT+08:00 2016	13-Dec-2016 22:23:50.933	103.326316667	2.02805333333	1.4221776	3.6	42.8	210.33	0.503	-0.85	10.236	0.06727117	5.11983919144	0.0672711730003	1497.75	31.764705657958984	15.29411792755127	89.0	Straight Road	Goh Chun Wooi	Good	0
9	9	9	9	9	Tue Dec 13 22:23:52 GMT+08:00 2016	13-Dec-2016 22:23:51.934	103.32631	2.02804	2.4691224	3.6	42.7	214.32	1.508	-0.11	9.599	0.009555876	8.88884067535	0.00955587625504	1657.0	30.980392456054688	15.29411792755127	89.0	Straight Road	Goh Chun Wooi	Good	0
10	10	10	10	10	Tue Dec 13 22:23:54 GMT+08:00 2016	13-Dec-2016 22:23:52.933	103.326268333	2.027985	4.4466853	3.5	42.4	212.69	1.164	-0.393	9.492	-0.0053450465	16.0080661774	-0.00534504652023	1340.25	33.72549057006836	15.29411792755127	89.0	Straight Road	Goh Chun Wooi	Good	0
11	11	11	11	11	Tue Dec 13 22:23:55 GMT+08:00 2016	13-Dec-2016 22:23:53.934	103.326238333	2.02794	5.331493	3.5	42.2	214.45	1.284	-0.529	9.262	-0.02630794	19.1933746338	-0.0263079404831	1358.5	32.94117736816406	14.901961326599121	89.0	Straight Road	Goh Chun Wooi	Good	0
12	12	12	12	12	Tue Dec 13 22:23:56 GMT+08:00 2016	13-Dec-2016 22:23:54.933	103.326205	2.027905	5.753565	3.5	42.0	218.19	0.921	-0.929	9.792	0.026033103	20.7128334045	0.026033103466	1242.25	17.254901885986328	11.764705657958984	89.0	Straight Road	Goh Chun Wooi	Good	0
13	13	13	13	13	Tue Dec 13 22:23:56 GMT+08:00 2016	13-Dec-2016 22:23:55.948	103.326205	2.027905	5.753565	3.5	42.0	218.19	1.252	-1.183	9.361	-0.0107495785	20.7128334045	-0.010749578476	1200.5	14.901961326599121	9.411765098571777	89.0	Straight Road	Goh Chun Wooi	Good	0
14	14	14	14	14	Tue Dec 13 22:23:57 GMT+08:00 2016	13-Dec-2016 22:23:56.933	103.326165	2.027865	5.920335	3.5	41.8	221.76	0.981	-1.169	9.86	0.036064208	21.313205719	0.0360642075539	1160.25	13.72549057006836	9.803921699523926	89.0	Straight Road	Goh Chun Wooi	Good	0
15	15	15	15	15	Tue Dec 13 22:23:59 GMT+08:00 2016	13-Dec-2016 22:23:57.933	103.326091667	2.02780833333	5.869892	3.5	41.5	226.32	0.806	-1.115	9.909	0.034065172	21.1316108704	0.0340651720762	1120.25	14.901961326599121	10.196078300476074	89.0	Straight Road	Goh Chun Wooi	Good	0
16	16	16	16	16	Tue Dec 13 22:24:00 GMT+08:00 2016	13-Dec-2016 22:23:58.933	103.326056667	2.02777666667	5.7545943	3.5	41.4	225.78	0.747	-0.27	9.909	0.01671713	20.7165393829	0.0167171303183	1344.5	22.745098114013672	14.901961326599121	89.0	Straight Road	Goh Chun Wooi	Good	0
17	17	17	17	17	Tue Dec 13 22:24:01 GMT+08:00 2016	13-Dec-2016 22:23:59.933	103.32602	2.02774333333	5.8415823	3.4	41.4	221.83	0.621	-0.083	10.038	0.02146112	21.0296955109	0.0214611198753	1484.25	40.7843132019043	17.254901885986328	89.0	Straight Road	Goh Chun Wooi	Good	0
18	18	18	18	18	Tue Dec 13 22:24:02 GMT+08:00 2016	13-Dec-2016 22:24:00.932	103.325981667	2.02770166667	6.4679995	3.4	41.4	220.15	0.331	-0.249	9.43	-0.01880914	23.2847976685	-0.0188091397285	1642.75	41.17647171020508	17.647058486938477	89.0	Straight Road	Goh Chun Wooi	Good	0
19	19	19	19	19	Tue Dec 13 22:24:03 GMT+08:00 2016	13-Dec-2016 22:24:01.933	103.325941667	2.02765166667	7.3759694	3.4	41.4	217.42	0.578	-0.171	9.826	0.022513807	26.5534896851	0.0225138068199	1678.75	40.7843132019043	17.647058486938477	89.0	Straight Road	Goh Chun Wooi	Good	0
20	20	20	20	20	Tue Dec 13 22:24:04 GMT+08:00 2016	13-Dec-2016 22:24:02.933	103.325886667	2.02761	7.6570077	3.4	41.3	215.97	1.073	-0.139	10.215	0.06610912	27.5652275085	0.0661091208458	1725.0	40.7843132019043	18.039215087890625	89.0	Straight Road	Goh Chun Wooi	Good	0
21	21	21	21	21	Tue Dec 13 22:24:05 GMT+08:00 2016	13-Dec-2016 22:24:03.933	103.325841667	2.02755166667	8.531521	3.4	41.7	212.23	1.14	-0.189	9.542	-0.0012124777	30.7134742737	-0.00121247768402	1836.0	40.0	18.039215087890625	89.0	Straight Road	Goh Chun Wooi	Good	0
22	22	22	22	22	Tue Dec 13 22:24:05 GMT+08:00 2016	13-Dec-2016 22:24:04.933	103.325841667	2.02755166667	8.531521	3.4	41.7	212.23	1.189	-0.282	9.697	0.015298784	30.7134742737	0.0152987837791	1883.0	39.607845306396484	18.039215087890625	90.0	Straight Road	Goh Chun Wooi	Good	0
23	23	23	23	23	Tue Dec 13 22:24:07 GMT+08:00 2016	13-Dec-2016 22:24:05.933	103.325736667	2.02743	9.135805	3.3	42.1	214.22	1.367	-0.351	9.774	0.025663793	32.8888969421	0.025663793087	1606.0	43.52941131591797	18.039215087890625	90.0	Straight Road	Goh Chun Wooi	Good	0
24	24	24	24	24	Tue Dec 13 22:24:08 GMT+08:00 2016	13-Dec-2016 22:24:06.932	103.325685	2.02736166667	9.840974	3.3	42.1	213.54	1.499	-0.594	9.632	0.014517367	35.4275054932	0.0145173668861	1607.0	46.66666793823242	18.431373596191406	90.0	Straight Road	Goh Chun Wooi	Good	0
25	25	25	25	25	Tue Dec 13 22:24:09 GMT+08:00 2016	13-Dec-2016 22:24:07.933	103.32563	2.02728666667	10.248634	3.3	42.2	214.52	1.615	-0.637	9.428	-0.003781855	36.8950843811	-0.00378185510635	1418.75	50.19607925415039	18.431373596191406	90.0	Straight Road	Goh Chun Wooi	Good	0
26	26	26	26	26	Tue Dec 13 22:24:10 GMT+08:00 2016	13-Dec-2016 22:24:08.933	103.325573333	2.02721333333	10.734532	3.2	42.3	213.99	1.526	-0.492	9.797	0.0309605	38.6443138123	0.0309605002403	1440.75	49.01960754394531	18.431373596191406	90.0	Straight Road	Goh Chun Wooi	Good	0
27	27	27	27	27	Tue Dec 13 22:24:11 GMT+08:00 2016	13-Dec-2016 22:24:09.933	103.325506667	2.02714166667	11.285799	3.2	42.4	214.13	1.556	-0.494	9.733	0.025010645	40.6288757324	0.0250106453896	1466.75	48.6274528503418	18.431373596191406	90.0	Straight Road	Goh Chun Wooi	Good	0
28	28	28	28	28	Tue Dec 13 22:24:12 GMT+08:00 2016	13-Dec-2016 22:24:10.933	103.325446667	2.02705666667	11.717136	3.2	42.3	214.13	1.735	-0.711	9.419	-0.0020176768	42.1816902161	-0.00201767683029	1478.25	34.509803771972656	18.039215087890625	90.0	Straight Road	Goh Chun Wooi	Good	0
29	29	29	29	29	Tue Dec 13 22:24:13 GMT+08:00 2016	13-Dec-2016 22:24:11.933	103.325381667	2.02697166667	11.751108	3.2	42.7	216.34	1.693	-1.0	9.546	0.012516975	42.3039894104	0.0125169754028	1491.5	25.490196228027344	13.72549057006836	90.0	Straight Road	Goh Chun Wooi	Good	0
30	30	30	30	30	Tue Dec 13 22:24:14 GMT+08:00 2016	13-Dec-2016 22:24:12.933	103.325313333	2.026885	11.955968	3.2	42.8	217.14	1.559	-1.208	10.041	0.062105	43.0414848328	0.0621050000191	1517.75	20.0	13.72549057006836	90.0	Straight Road	Goh Chun Wooi	Good	0
31	31	31	31	31	Tue Dec 13 22:24:15 GMT+08:00 2016	13-Dec-2016 22:24:13.933	103.325245	2.02679833333	12.072295	3.2	42.9	217.13	1.273	-1.151	10.073	0.060605824	43.4602622986	0.0606058239937	1457.5	16.078432083129883	9.803921699523926	90.0	Straight Road	Goh Chun Wooi	Good	0
32	32	32	32	32	Tue Dec 13 22:24:15 GMT+08:00 2016	13-Dec-2016 22:24:14.933	103.325245	2.02679833333	12.072295	3.2	42.9	217.13	1.398	-1.484	8.912	-0.04907024	43.4602622986	-0.0490702390671	1507.75	12.941176414489746	9.803921699523926	90.0	Straight Road	Goh Chun Wooi	Good	0
33	33	33	33	33	Tue Dec 13 22:24:17 GMT+08:00 2016	13-Dec-2016 22:24:15.933	103.325103333	2.02663166667	12.183475	3.2	43.2	221.28	1.481	-1.638	10.361	0.09888905	43.8605079651	0.0988890528679	1496.25	12.549019813537598	9.803921699523926	90.0	Straight Road	Goh Chun Wooi	Good	0
34	34	34	34	34	Tue Dec 13 22:24:18 GMT+08:00 2016	13-Dec-2016 22:24:16.934	103.325031667	2.02654666667	12.193769	3.2	43.2	219.83	1.413	-1.737	10.542	0.117590606	43.897567749	0.117590606213	1430.0	12.15686321258545	9.803921699523926	90.0	Straight Road	Goh Chun Wooi	Good	0
35	35	35	35	35	Tue Dec 13 22:24:19 GMT+08:00 2016	13-Dec-2016 22:24:17.932	103.324963333	2.026465	11.868465	3.2	43.3	219.54	1.273	-2.427	9.002	-0.021781504	42.726474762	-0.0217815041542	961.25	14.509803771972656	9.803921699523926	90.0	Straight Road	Goh Chun Wooi	Good	0
36	36	36	36	36	Tue Dec 13 22:24:20 GMT+08:00 2016	13-Dec-2016 22:24:18.933	103.324898333	2.026385	11.327492	3.3	43.2	219.97	1.181	-2.549	9.436	0.022599995	40.778968811	0.0225999951363	923.25	13.333333969116211	9.803921699523926	90.0	Straight Road	Goh Chun Wooi	Good	0
37	37	37	37	37	Tue Dec 13 22:24:21 GMT+08:00 2016	13-Dec-2016 22:24:19.933	103.324836667	2.02631	10.670192	3.3	43.1	220.48	1.617	-2.569	10.266	0.11027235	38.412689209	0.110272347927	873.0	13.72549057006836	9.803921699523926	90.0	Straight Road	Goh Chun Wooi	Good	0
38	38	38	38	38	Tue Dec 13 22:24:21 GMT+08:00 2016	13-Dec-2016 22:24:20.934	103.324836667	2.02631	10.670192	3.3	43.1	220.48	1.488	-2.867	9.531	0.04483968	38.412689209	0.0448396801949	828.75	15.29411792755127	9.803921699523926	90.0	Straight Road	Goh Chun Wooi	Good	0
39	39	39	39	39	Tue Dec 13 22:24:22 GMT+08:00 2016	13-Dec-2016 22:24:21.933	103.32478	2.02624	9.906343	3.3	42.9	218.52	1.209	-2.689	9.612	0.043872774	35.6628341675	0.0438727736473	742.75	15.686274528503418	9.803921699523926	90.0	Corner	Goh Chun Wooi	Good	1
40	40	40	40	40	Tue Dec 13 22:24:24 GMT+08:00 2016	13-Dec-2016 22:24:22.933	103.324683333	2.02612333333	8.11614	3.3	43.0	215.89	0.581	-2.302	9.568	0.023909628	29.2181053162	0.0239096283913	701.0	17.647058486938477	9.803921699523926	90.0	Corner	Goh Chun Wooi	Good	0
41	41	41	41	41	Tue Dec 13 22:24:25 GMT+08:00 2016	13-Dec-2016 22:24:23.932	103.324646667	2.02606666667	6.9420586	3.4	42.7	211.84	-0.562	-2.649	10.084	0.08334941	24.9914093018	0.0833494067192	670.75	18.431373596191406	9.803921699523926	90.0	Corner	Goh Chun Wooi	Good	0
42	42	42	42	42	Tue Dec 13 22:24:26 GMT+08:00 2016	13-Dec-2016 22:24:24.933	103.324621667	2.02602166667	5.474071	3.3	42.5	201.42	-1.0	-1.627	9.846	0.041374862	19.7066555023	0.0413748621941	765.5	21.960784912109375	9.803921699523926	90.0	Corner	Goh Chun Wooi	Good	0
43	43	43	43	43	Tue Dec 13 22:24:27 GMT+08:00 2016	13-Dec-2016 22:24:25.933	103.324613333	2.02597666667	5.07722	3.3	42.2	185.03	-1.076	-1.534	9.405	-0.0034428835	18.2779922485	-0.00344288349152	865.0	21.176471710205078	9.803921699523926	90.0	Corner	Goh Chun Wooi	Good	0
44	44	44	44	44	Tue Dec 13 22:24:28 GMT+08:00 2016	13-Dec-2016 22:24:26.933	103.324626667	2.025935	5.090088	3.3	41.9	162.29	0.208	-1.289	9.582	0.0047847033	18.3243160248	0.0047847032547	827.75	17.254901885986328	9.803921699523926	90.0	Corner	Goh Chun Wooi	Good	0
45	45	45	45	45	Tue Dec 13 22:24:28 GMT+08:00 2016	13-Dec-2016 22:24:27.933	103.324626667	2.025935	5.090088	3.3	41.9	162.29	1.28	-0.686	9.261	-0.025426924	18.3243160248	-0.0254269242287	942.25	27.45098114013672	13.333333969116211	90.0	Corner	Goh Chun Wooi	Good	0
46	46	46	46	46	Tue Dec 13 22:24:29 GMT+08:00 2016	13-Dec-2016 22:24:28.932	103.324648333	2.025895	5.5214252	3.3	41.6	153.54	1.935	-0.17	9.854	0.04281515	19.8771305084	0.0428151488304	1536.5	41.568626403808594	17.647058486938477	90.0	Corner	Goh Chun Wooi	Good	0
47	47	47	47	47	Tue Dec 13 22:24:30 GMT+08:00 2016	13-Dec-2016 22:24:29.935	103.324678333	2.02584666667	6.594106	3.3	41.3	146.66	1.822	-0.187	10.015	0.056829154	23.7387809753	0.0568291544914	1617.75	44.313724517822266	18.431373596191406	90.0	Corner	Goh Chun Wooi	Good	0
48	48	48	48	48	Tue Dec 13 22:24:32 GMT+08:00 2016	13-Dec-2016 22:24:30.933	103.324743333	2.02574166667	8.335926	3.2	41.3	156.42	1.91	-0.474	9.923	0.05021912	30.0093326569	0.0502191185951	1630.0	44.70588302612305	18.823530197143555	90.0	Corner	Goh Chun Wooi	Good	0
49	49	49	49	49	Tue Dec 13 22:24:33 GMT+08:00 2016	13-Dec-2016 22:24:31.933	103.32477	2.02567333333	9.038522	3.2	41.3	161.87	1.778	-0.197	10.075	0.06207651	32.5386772156	0.0620765089989	1441.0	50.58823776245117	18.823530197143555	90.0	Corner	Goh Chun Wooi	Good	0
50	50	50	50	50	Tue Dec 13 22:24:33 GMT+08:00 2016	13-Dec-2016 22:24:32.933	103.32477	2.02567333333	9.038522	3.2	41.3	161.87	2.322	-0.492	9.121	-0.020268619	32.5386772156	-0.0202686190605	1260.5	54.509803771972656	19.215686798095703	90.0	Corner	Goh Chun Wooi	Good	0
51	51	51	51	51	Tue Dec 13 22:24:35 GMT+08:00 2016	13-Dec-2016 22:24:33.933	103.324801667	2.02551833333	9.5717745	3.1	41.9	172.17	1.648	-0.48	9.797	0.032886922	34.4583854675	0.0328869223595	1302.25	56.078433990478516	19.215686798095703	90.0	Corner	Goh Chun Wooi	Good	0
52	52	52	52	52	Tue Dec 13 22:24:36 GMT+08:00 2016	13-Dec-2016 22:24:34.933	103.324806667	2.02543666667	9.361253	3.1	41.8	180.04	1.545	-0.53	10.097	0.06163615	33.7005081177	0.0616361498833	1290.0	56.86274719238281	19.60784339904785	90.0	Corner	Goh Chun Wooi	Good	0
53	53	53	53	53	Tue Dec 13 22:24:37 GMT+08:00 2016	13-Dec-2016 22:24:35.933	103.3248	2.02535166667	9.473977	3.0	41.7	184.01	0.953	-0.494	10.044	0.048683584	34.1063156128	0.0486835837364	1333.75	57.25490188598633	19.60784339904785	90.0	Curve Road	Goh Chun Wooi	Good	0
54	54	54	54	54	Tue Dec 13 22:24:38 GMT+08:00 2016	13-Dec-2016 22:24:36.933	103.324785	2.02526333333	10.140542	3.0	41.5	187.43	1.257	-0.338	9.832	0.029987514	36.5059509277	0.029987514019	1367.75	55.29411697387695	19.60784339904785	90.0	Curve Road	Goh Chun Wooi	Good	0
55	55	55	55	55	Tue Dec 13 22:24:38 GMT+08:00 2016	13-Dec-2016 22:24:37.933	103.324785	2.02526333333	10.140542	3.0	41.5	187.43	1.248	-0.631	10.592	0.1080845	36.5059509277	0.108084499836	1405.25	54.90196228027344	19.60784339904785	90.0	Curve Road	Goh Chun Wooi	Good	0
