	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1	Unnamed: 0.1.1	GPS Time	 Device Time	 Longitude	 Latitude	GPS Speed (Meters/second)	 Horizontal Dilution of Precision	 Altitude	 Bearing	 G(x)	 G(y)	 G(z)	 G(calibrated)	Speed (GPS)(km/h)	Acceleration Sensor(Total)(g)	Engine RPM(rpm)	Engine Load(%)	Throttle Position(Manifold)(%)	Engine Coolant Temperature(°C)	Road Structure	Driver Name	Behaviour	Overspeeding
86	86	96	96	96	Tue Nov 01 16:45:42 GMT+08:00 2016	01-Nov-2016 16:45:41.035	103.325808333	2.02309666667	0.0	2.9	40.5	127.91	-1.431	2.026	9.858	0.055214465	0.0	0.0552144646645	1521.0	54.9019622803	21.5686283112	90.0	Intersection	Ng Jin Boon	Good	0
87	87	97	97	97	Tue Nov 01 16:45:43 GMT+08:00 2016	01-Nov-2016 16:45:42.036	103.325863333	2.02309	2.953991	2.9	41.0	82.62	0.139	2.14	9.543	0.016042829	10.6343669891	0.0160428285599	1917.75	55.6862754822	26.2745094299	90.0	Intersection	Ng Jin Boon	Good	0
88	88	98	98	98	Tue Nov 01 16:45:44 GMT+08:00 2016	01-Nov-2016 16:45:43.036	103.325891667	2.02310166667	3.7178385	2.9	40.8	67.94	0.697	2.148	9.409	0.0053616166	13.3842182159	0.00536161661148	2353.75	60.7843132019	27.0588245392	90.0	Intersection	Ng Jin Boon	Good	0
89	89	99	99	99	Tue Nov 01 16:45:45 GMT+08:00 2016	01-Nov-2016 16:45:44.036	103.325933333	2.02312333333	5.127148	2.9	40.8	62.16	0.681	1.543	10.082	0.061008155	18.4577331543	0.0610081553459	2888.25	62.3529434204	27.0588245392	90.0	Straight Road	Ng Jin Boon	Good	0
90	90	100	100	100	Tue Nov 01 16:45:46 GMT+08:00 2016	01-Nov-2016 16:45:45.036	103.326003333	2.02316333333	8.345191	2.9	41.0	63.4	0.715	1.283	9.829	0.032061756	30.0426864624	0.0320617556572	2043.0	61.9607849121	27.0588245392	89.0	Straight Road	Ng Jin Boon	Good	0
91	91	101	101	101	Tue Nov 01 16:45:47 GMT+08:00 2016	01-Nov-2016 16:45:46.036	103.32608	2.02321	9.8970785	2.9	41.2	61.6	0.414	1.721	9.899	0.044537332	35.6294822693	0.0445373319089	2293.5	62.3529434204	27.4509811401	89.0	Straight Road	Ng Jin Boon	Good	0
92	92	102	102	102	Tue Nov 01 16:45:48 GMT+08:00 2016	01-Nov-2016 16:45:47.038	103.326166667	2.02326166667	11.218885	2.9	41.6	62.0	-0.099	1.501	9.618	-0.008266129	40.3879852295	-0.00826612859964	2503.5	63.1372566223	27.4509811401	89.0	Straight Road	Ng Jin Boon	Good	0
93	93	103	103	103	Tue Nov 01 16:45:49 GMT+08:00 2016	01-Nov-2016 16:45:48.036	103.326263333	2.02331333333	12.099575	2.9	41.9	62.11	0.368	1.488	9.382	0.017384544	43.558467865	0.0173845440149	2649.5	63.5294113159	27.8431377411	89.0	Straight Road	Ng Jin Boon	Good	0
94	94	104	104	104	Tue Nov 01 16:45:50 GMT+08:00 2016	01-Nov-2016 16:45:49.036	103.326365	2.02336833333	13.140344	2.8	42.4	62.57	0.754	1.525	9.66	0.018862963	47.3052368164	0.0188629627228	2808.75	62.3529434204	27.8431377411	89.0	Straight Road	Ng Jin Boon	Good	0
95	95	105	105	105	Tue Nov 01 16:45:51 GMT+08:00 2016	01-Nov-2016 16:45:50.037	103.326473333	2.02342666667	13.584034	2.8	42.9	62.86	0.296	1.176	10.227	0.068811	48.9025192261	0.0688109993935	2942.75	60.7843132019	27.4509811401	90.0	Straight Road	Ng Jin Boon	Good	0
96	96	106	106	106	Tue Nov 01 16:45:52 GMT+08:00 2016	01-Nov-2016 16:45:51.036	103.326588333	2.02348833333	14.57333	2.9	43.5	63.02	0.344	0.818	9.277	-0.031015813	52.4639854431	-0.0310158133507	2065.0	55.6862754822	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	0
97	97	107	107	107	Tue Nov 01 16:45:53 GMT+08:00 2016	01-Nov-2016 16:45:52.035	103.326711667	2.02355166667	15.182761	2.9	43.8	62.92	0.439	0.823	9.741	0.01650834	54.6579399109	0.0165083408356	2112.25	52.1568641663	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	0
98	98	108	108	108	Tue Nov 01 16:45:54 GMT+08:00 2016	01-Nov-2016 16:45:53.036	103.326838333	2.02361833333	15.800942	2.9	44.3	62.52	0.473	0.933	9.3	-0.027009785	56.883392334	-0.0270097851753	2147.5	52.1568641663	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	0
99	99	109	109	109	Tue Nov 01 16:45:55 GMT+08:00 2016	01-Nov-2016 16:45:54.035	103.326971667	2.02368833333	16.4428	2.9	44.8	62.64	0.256	0.911	10.05	0.047996104	59.1940803528	0.0479961037636	2150.25	56.0784339905	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	0
100	100	110	110	110	Tue Nov 01 16:45:56 GMT+08:00 2016	01-Nov-2016 16:45:55.036	103.327108333	2.02376	16.697075	2.8	44.8	62.79	0.073	0.845	9.993	0.013199855	60.1094665527	0.0131998546422	1874.5	55.6862754822	22.745098114	90.0	Straight Road	Ng Jin Boon	Good	1
101	101	111	111	111	Tue Nov 01 16:45:57 GMT+08:00 2016	01-Nov-2016 16:45:56.036	103.327243333	2.02383166667	16.838623	2.8	45.5	62.81	0.008	0.684	9.419	-0.003825447	60.6190414429	-0.00382544705644	1867.5	55.2941169739	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	1
102	102	112	112	112	Tue Nov 01 16:45:58 GMT+08:00 2016	01-Nov-2016 16:45:57.036	103.327381667	2.02390666667	17.235474	2.8	45.9	62.32	0.028	0.613	10.341	0.0413505	62.0477027893	0.0413504987955	1891.0	56.0784339905	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	1
103	103	113	113	113	Tue Nov 01 16:45:59 GMT+08:00 2016	01-Nov-2016 16:45:58.036	103.327523333	2.023985	17.626663	2.8	46.2	62.19	0.22	0.642	9.622	0.002272427	63.4559860229	0.00227242708206	1901.75	55.2941169739	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	1
104	104	114	114	114	Tue Nov 01 16:46:00 GMT+08:00 2016	01-Nov-2016 16:45:59.035	103.327666667	2.024065	18.115648	2.8	47.0	62.07	0.61	0.842	10.619	0.10664326	65.2163314819	0.106643259525	1904.5	54.9019622803	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	1
105	105	115	115	115	Tue Nov 01 16:46:01 GMT+08:00 2016	01-Nov-2016 16:46:00.036	103.327811667	2.024145	18.448158	2.8	47.9	61.25	0.225	0.891	9.993	0.04195267	66.4133682251	0.0419526696205	1863.25	56.4705886841	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	1
106	106	116	116	116	Tue Nov 01 16:46:01 GMT+08:00 2016	01-Nov-2016 16:46:01.036	103.327811667	2.024145	18.448158	2.8	47.9	61.25	-0.08	0.741	9.971	0.038247168	66.4133682251	0.0382471680641	1863.25	57.6470603943	23.137254715	90.0	Straight Road	Ng Jin Boon	Good	1
107	107	117	117	117	Tue Nov 01 16:46:01 GMT+08:00 2016	01-Nov-2016 16:46:02.036	103.327811667	2.024145	18.448158	2.8	47.9	61.25	-0.046	0.632	9.797	0.019761622	66.4133682251	0.0197616219521	1880.25	58.0392150879	23.5294113159	90.0	Straight Road	Ng Jin Boon	Good	1
108	108	118	118	118	Tue Nov 01 16:46:04 GMT+08:00 2016	01-Nov-2016 16:46:03.036	103.328238333	2.02438333333	18.399775	2.9	49.7	60.47	0.087	0.732	9.393	-0.013591044	66.2391891479	-0.0135910436511	1889.25	57.6470603943	23.5294113159	90.0	Straight Road	Ng Jin Boon	Good	1
109	109	119	119	119	Tue Nov 01 16:46:05 GMT+08:00 2016	01-Nov-2016 16:46:04.036	103.328376667	2.02446666667	17.492834	2.9	50.2	59.55	0.111	0.399	8.809	-0.010368982	62.9742012024	-0.01036898233	1889.25	59.2156867981	23.9215698242	90.0	Straight Road	Ng Jin Boon	Good	1
110	110	120	120	120	Tue Nov 01 16:46:06 GMT+08:00 2016	01-Nov-2016 16:46:05.036	103.328513333	2.02455	17.336359	2.9	50.6	58.5	0.359	0.761	10.138	0.047657702	62.4108924866	0.0476577021182	1925.0	59.6078453064	24.3137264252	90.0	Straight Road	Ng Jin Boon	Good	1
111	111	121	121	121	Tue Nov 01 16:46:07 GMT+08:00 2016	01-Nov-2016 16:46:06.036	103.328648333	2.02463666667	17.439304	2.9	51.1	58.35	0.632	0.718	9.781	0.020800173	62.7814941406	0.000952899456024	1923.0	59.2156867981	24.3137264252	90.0	Straight Road	Ng Jin Boon	Good	1
112	112	122	122	122	Tue Nov 01 16:46:08 GMT+08:00 2016	01-Nov-2016 16:46:07.036	103.328785	2.02472333333	17.34408	2.9	52.0	58.36	0.747	1.094	10.949	0.14324528	62.4386863708	0.143245279789	1922.25	59.6078453064	24.3137264252	91.0	Straight Road	Ng Jin Boon	Good	1
113	113	123	123	123	Tue Nov 01 16:46:09 GMT+08:00 2016	01-Nov-2016 16:46:08.036	103.328925	2.02481	17.203562	2.9	52.5	58.73	0.791	0.919	10.38	0.08429879	61.9328193665	0.0842987895012	1915.5	59.6078453064	24.3137264252	91.0	Straight Road	Ng Jin Boon	Good	1
114	114	124	124	124	Tue Nov 01 16:46:10 GMT+08:00 2016	01-Nov-2016 16:46:09.037	103.32906	2.02490166667	17.154663	2.9	53.0	58.43	0.377	0.685	9.516	-0.0077005625	61.7567863464	-0.00770056247711	1906.0	60.3921585083	24.7058830261	91.0	Straight Road	Ng Jin Boon	Good	1
115	115	125	125	125	Tue Nov 01 16:46:11 GMT+08:00 2016	01-Nov-2016 16:46:10.036	103.329195	2.024985	17.202017	2.9	53.5	59.48	0.554	0.91	9.5	-0.006529987	61.9272575378	-0.00652998685837	1928.0	60.3921585083	24.7058830261	91.0	Straight Road	Ng Jin Boon	Good	1
116	116	126	126	126	Tue Nov 01 16:46:12 GMT+08:00 2016	01-Nov-2016 16:46:11.036	103.32933	2.025065	17.370846	2.9	53.8	59.59	0.378	0.547	9.475	-0.012773633	62.5350418091	-0.0127736330032	1914.0	60.3921585083	24.7058830261	91.0	Straight Road	Ng Jin Boon	Good	1
117	117	127	127	127	Tue Nov 01 16:46:13 GMT+08:00 2016	01-Nov-2016 16:46:12.036	103.329463333	2.02514833333	17.256062	2.9	54.2	58.13	0.272	0.884	9.528	-0.005180955	62.1218185425	-0.00518095493317	1926.75	59.6078453064	24.7058830261	91.0	Straight Road	Ng Jin Boon	Good	1
118	118	128	128	128	Tue Nov 01 16:46:14 GMT+08:00 2016	01-Nov-2016 16:46:13.036	103.329603333	2.02523333333	17.342535	2.9	55.4	58.67	0.465	0.785	8.667	-0.09263188	62.4331245422	-0.0926318764687	1921.25	60.0	24.7058830261	91.0	Straight Road	Ng Jin Boon	Good	1
119	119	129	129	129	Tue Nov 01 16:46:15 GMT+08:00 2016	01-Nov-2016 16:46:14.036	103.329743333	2.02532333333	17.436214	2.9	56.0	59.29	0.547	0.758	9.576	-0.00021362305	62.7703704834	-0.000213623046875	1920.0	60.3921585083	24.7058830261	91.0	Straight Road	Ng Jin Boon	Good	1
120	120	130	130	130	Tue Nov 01 16:46:16 GMT+08:00 2016	01-Nov-2016 16:46:15.036	103.329881667	2.02540833333	17.488716	2.8	57.1	59.91	0.359	0.648	9.674	0.00802362	62.9593772888	0.00802361965179	1925.0	59.6078453064	24.3137264252	91.0	Straight Road	Ng Jin Boon	Good	1
121	121	131	131	131	Tue Nov 01 16:46:17 GMT+08:00 2016	01-Nov-2016 16:46:16.036	103.33002	2.02548833333	17.61225	2.8	58.2	59.92	-0.219	0.446	10.7	0.11089903	63.404094696	0.110899031162	1864.25	55.6862754822	22.3529415131	91.0	Straight Road	Ng Jin Boon	Good	1
122	122	132	132	132	Tue Nov 01 16:46:18 GMT+08:00 2016	01-Nov-2016 16:46:17.036	103.330155	2.02557166667	17.578793	2.8	60.2	58.69	-0.609	0.889	10.146	0.059067667	63.2836532593	0.0590676665306	1869.0	55.2941169739	22.3529415131	91.0	Straight Road	Ng Jin Boon	Good	1
123	123	133	133	133	Tue Nov 01 16:46:19 GMT+08:00 2016	01-Nov-2016 16:46:18.036	103.330291667	2.02566166667	18.24999	2.8	61.8	56.47	-0.719	0.69	9.561	-0.0011027455	65.6999664307	-0.00110274553299	1867.5	56.0784339905	22.745098114	91.0	Straight Road	Ng Jin Boon	Good	1
124	124	134	134	134	Tue Nov 01 16:46:20 GMT+08:00 2016	01-Nov-2016 16:46:19.036	103.330423333	2.02576	17.937555	2.8	63.3	53.87	-0.274	0.532	9.498	-0.010884583	64.5751953125	-0.0108845829964	1867.5	57.6470603943	23.137254715	91.0	Straight Road	Ng Jin Boon	Good	1
125	125	135	135	135	Tue Nov 01 16:46:21 GMT+08:00 2016	01-Nov-2016 16:46:20.036	103.330546667	2.02586333333	17.773357	2.8	64.0	49.78	-0.562	0.502	8.458	-0.11540347	63.984085083	0.107494652271	1928.0	56.0784339905	23.137254715	91.0	Straight Road	Ng Jin Boon	Good	1
126	126	136	136	136	Tue Nov 01 16:46:22 GMT+08:00 2016	01-Nov-2016 16:46:21.036	103.330665	2.02597333333	17.689459	2.8	64.8	47.22	0.328	0.785	10.68	0.111133754	63.6820487976	0.111133754253	1912.5	54.9019622803	23.137254715	91.0	Straight Road	Ng Jin Boon	Good	1
127	127	137	137	137	Tue Nov 01 16:46:23 GMT+08:00 2016	01-Nov-2016 16:46:22.036	103.330778333	2.02608833333	17.843876	2.8	65.7	45.56	0.476	-0.153	9.245	-0.03721714	64.237953186	-0.0372171401978	1891.0	23.9215698242	22.745098114	91.0	Straight Road	Ng Jin Boon	Good	1
128	128	138	138	138	Tue Nov 01 16:46:24 GMT+08:00 2016	01-Nov-2016 16:46:23.036	103.330891667	2.026205	17.876818	2.7	65.9	44.76	-0.334	0.093	9.455	-0.016539872	64.3565444946	0.000157535076141	1570.25	10.1960783005	10.9803924561	91.0	Straight Road	Ng Jin Boon	Good	1
129	129	139	139	139	Tue Nov 01 16:46:25 GMT+08:00 2016	01-Nov-2016 16:46:24.036	103.331005	2.02632166667	17.851597	2.7	67.0	42.98	-0.296	0.187	9.218	-0.040669024	64.2657470703	-0.0406690239906	1407.0	26.2745094299	10.5882358551	92.0	Straight Road	Ng Jin Boon	Good	1
130	130	140	140	140	Tue Nov 01 16:46:26 GMT+08:00 2016	01-Nov-2016 16:46:25.038	103.331115	2.02644	17.785711	2.7	67.4	42.74	-0.539	0.63	9.435	-0.015519977	64.0285568237	-0.0155199766159	1573.5	30.9803924561	15.2941179276	92.0	Straight Road	Ng Jin Boon	Good	1
131	131	141	141	141	Tue Nov 01 16:46:27 GMT+08:00 2016	01-Nov-2016 16:46:26.035	103.331216667	2.026555	16.173086	2.8	67.5	40.81	-0.048	0.55	9.499	-0.011068344	58.223110199	-0.0110683441162	1578.5	36.0784301758	16.0784320831	92.0	Straight Road	Ng Jin Boon	Good	0
132	132	142	142	142	Tue Nov 01 16:46:28 GMT+08:00 2016	01-Nov-2016 16:46:27.037	103.33131	2.02667166667	16.180807	2.8	68.2	38.34	-0.447	0.329	10.093	0.049402535	58.2509040833	0.0494025349617	1481.75	36.0784301758	16.862745285	92.0	Straight Road	Ng Jin Boon	Good	0
133	133	143	143	143	Tue Nov 01 16:46:29 GMT+08:00 2016	01-Nov-2016 16:46:28.036	103.331396667	2.02679	16.570452	2.7	68.7	35.3	-0.447	0.606	9.94	0.035155118	59.6536254883	0.0351551175117	1478.25	36.4705886841	16.862745285	92.0	Straight Road	Ng Jin Boon	Good	0
134	134	144	144	144	Tue Nov 01 16:46:30 GMT+08:00 2016	01-Nov-2016 16:46:29.036	103.331476667	2.026915	16.539055	2.8	68.5	33.24	-0.04	0.023	9.838	0.02186519	59.5405960083	0.0218651890755	1448.0	12.5490198135	15.6862745285	92.0	Straight Road	Ng Jin Boon	Good	0
135	135	145	145	145	Tue Nov 01 16:46:31 GMT+08:00 2016	01-Nov-2016 16:46:30.036	103.331555	2.02704333333	16.29765	2.8	67.9	30.8	-0.596	0.527	10.246	0.06658822	58.6715354919	0.0665882229805	1461.75	12.5490198135	11.764705658	93.0	Straight Road	Ng Jin Boon	Good	0
136	136	146	146	146	Tue Nov 01 16:46:32 GMT+08:00 2016	01-Nov-2016 16:46:31.037	103.331628333	2.02717333333	16.209633	2.8	67.9	28.88	-0.134	0.307	9.563	-0.005580604	58.354675293	-0.00558060407639	1513.5	29.0196075439	15.2941179276	93.0	Straight Road	Ng Jin Boon	Good	0
137	137	147	147	147	Tue Nov 01 16:46:33 GMT+08:00 2016	01-Nov-2016 16:46:32.036	103.331696667	2.02730666667	16.459272	2.8	67.1	28.44	0.293	0.411	11.04	0.14555782	59.2533798218	0.145557820797	1483.0	30.1960792542	15.2941179276	93.0	Straight Road	Ng Jin Boon	Good	0
138	138	148	148	148	Tue Nov 01 16:46:34 GMT+08:00 2016	01-Nov-2016 16:46:33.035	103.331761667	2.02744	16.357872	2.8	66.4	26.92	-0.019	0.18	9.928	0.031196654	58.8883361816	0.0311966538429	1477.5	10.9803924561	15.2941179276	93.0	Straight Road	Ng Jin Boon	Good	0
139	139	149	149	149	Tue Nov 01 16:46:35 GMT+08:00 2016	01-Nov-2016 16:46:34.036	103.331823333	2.02757333333	16.29971	2.8	65.6	26.65	0.308	-0.17	11.024	0.14332336	58.6789512634	0.143323361874	1424.0	12.5490198135	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
140	140	150	150	150	Tue Nov 01 16:46:36 GMT+08:00 2016	01-Nov-2016 16:46:35.035	103.331888333	2.02770833333	16.294046	2.8	64.1	26.44	0.064	-0.201	10.188	0.057754576	58.6585655212	0.0577545762062	1321.5	12.9411764145	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
141	141	151	151	151	Tue Nov 01 16:46:37 GMT+08:00 2016	01-Nov-2016 16:46:36.036	103.331951667	2.02784	16.303312	2.8	63.2	26.31	0.059	-0.225	9.333	-0.029328465	58.6919212341	-0.0293284654617	1329.25	12.9411764145	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
142	142	152	152	152	Tue Nov 01 16:46:38 GMT+08:00 2016	01-Nov-2016 16:46:37.036	103.332015	2.02797	16.256472	2.8	61.6	26.08	0.41	-0.138	9.24	-0.038072288	58.5232963562	-0.0267124176025	1306.25	13.3333339691	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
143	143	153	153	153	Tue Nov 01 16:46:39 GMT+08:00 2016	01-Nov-2016 16:46:38.036	103.332073333	2.02809666667	16.145807	2.8	59.5	25.21	0.099	0.0	10.302	0.06920129	58.1249046326	0.0692012906075	1287.25	13.3333339691	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
144	144	154	154	154	Tue Nov 01 16:46:40 GMT+08:00 2016	01-Nov-2016 16:46:39.035	103.33213	2.02821833333	14.59186	2.8	57.8	25.28	-0.496	-0.46	10.271	0.068261206	52.5306930542	0.0682612061501	1278.75	13.3333339691	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
145	145	155	155	155	Tue Nov 01 16:46:41 GMT+08:00 2016	01-Nov-2016 16:46:40.037	103.332185	2.02833666667	14.433326	2.8	56.4	26.0	-0.419	-0.896	8.547	-0.10393125	51.9599723816	-0.103931248188	1211.5	13.7254905701	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
146	146	156	156	156	Tue Nov 01 16:46:42 GMT+08:00 2016	01-Nov-2016 16:46:41.036	103.332236667	2.02845333333	14.056034	2.8	54.9	24.6	-0.322	-1.02	10.31	0.07560915	50.6017227173	0.0756091475487	1211.5	14.117647171	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
147	147	157	157	157	Tue Nov 01 16:46:43 GMT+08:00 2016	01-Nov-2016 16:46:42.035	103.332285	2.02856666667	13.307114	2.8	53.3	22.4	-0.195	-0.845	10.082	0.05052167	47.9056091309	0.050521671772	920.25	16.4705886841	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
148	148	158	158	158	Tue Nov 01 16:46:44 GMT+08:00 2016	01-Nov-2016 16:46:43.036	103.332325	2.02867166667	12.278699	2.8	51.3	19.52	-0.017	-0.234	9.629	0.0008406639	44.2033157349	0.000840663909912	970.75	16.4705886841	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
149	149	159	159	159	Tue Nov 01 16:46:45 GMT+08:00 2016	01-Nov-2016 16:46:44.036	103.332356667	2.02877	11.583823	2.8	49.5	17.9	-0.164	-0.607	10.001	0.0404827	41.7017631531	0.0404826998711	970.75	17.254901886	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
150	150	160	160	160	Tue Nov 01 16:46:46 GMT+08:00 2016	01-Nov-2016 16:46:45.035	103.332386667	2.028865	11.138074	2.8	47.9	16.36	-0.022	-1.893	10.64	0.12064177	40.0970649719	0.120641767979	895.25	16.862745285	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
151	151	161	161	161	Tue Nov 01 16:46:47 GMT+08:00 2016	01-Nov-2016 16:46:46.036	103.33241	2.02895666667	10.435478	2.7	46.4	12.8	0.121	-2.316	10.172	0.08250946	37.5677223206	0.082509458065	768.75	19.607843399	9.80392169952	93.0	Straight Road	Ng Jin Boon	Good	0
152	152	162	162	162	Tue Nov 01 16:46:48 GMT+08:00 2016	01-Nov-2016 16:46:47.036	103.332425	2.02903833333	8.959255	2.7	45.1	10.53	-1.036	-2.918	9.628	0.084987134	32.2533187866	0.0849871337414	627.5	22.3529415131	9.80392169952	93.0	Corner	Ng Jin Boon	Good	0
153	153	163	163	163	Tue Nov 01 16:46:49 GMT+08:00 2016	01-Nov-2016 16:46:48.036	103.332436667	2.02910833333	7.312144	2.7	44.0	9.68	-1.588	-0.217	10.072	0.0586254	26.3237171173	0.0586254000664	785.75	34.1176490784	9.80392169952	93.0	Corner	Ng Jin Boon	Good	0
154	154	164	164	164	Tue Nov 01 16:46:50 GMT+08:00 2016	01-Nov-2016 16:46:49.036	103.332436667	2.02915	4.186236	2.7	42.6	358.69	-3.18	-0.788	9.462	0.03970641	15.0704488754	0.0397064089775	1314.25	22.3529415131	9.80392169952	93.0	Corner	Ng Jin Boon	Good	0
155	155	165	165	165	Tue Nov 01 16:46:51 GMT+08:00 2016	01-Nov-2016 16:46:50.037	103.332428333	2.02917333333	3.3734894	2.7	41.0	342.73	-0.732	1.948	9.412	0.0016002059	12.1445617676	0.00160020589828	1320.0	12.9411764145	14.9019613266	93.0	Corner	Ng Jin Boon	Good	0
156	156	166	166	166	Tue Nov 01 16:46:52 GMT+08:00 2016	01-Nov-2016 16:46:51.036	103.332411667	2.02919	2.881415	2.7	39.8	315.44	-0.413	2.598	9.016	-0.023616374	10.373093605	-0.023616373539	1551.75	58.4313735962	19.607843399	93.0	Corner	Ng Jin Boon	Good	0
157	157	167	167	167	Tue Nov 01 16:46:53 GMT+08:00 2016	01-Nov-2016 16:46:52.036	103.332383333	2.02919666667	3.289075	2.7	38.4	298.13	-2.317	3.841	8.673	0.014347434	11.840669632	0.0143474340439	1953.5	56.4705886841	24.3137264252	93.0	Corner	Ng Jin Boon	Good	0
158	158	168	168	168	Tue Nov 01 16:46:54 GMT+08:00 2016	01-Nov-2016 16:46:53.054	103.33235	2.029205	4.0493197	2.7	37.0	294.96	-0.249	1.613	9.547	0.0063091516	14.5775508881	0.00630915164948	2255.25	55.2941169739	24.3137264252	93.0	Corner	Ng Jin Boon	Good	0
159	159	169	169	169	Tue Nov 01 16:46:55 GMT+08:00 2016	01-Nov-2016 16:46:54.036	103.332308333	2.02922	5.2970066	2.7	36.1	291.65	-0.443	2.171	9.68	0.0312683	19.0692234039	0.0312682986259	2532.75	56.8627471924	24.7058830261	93.0	Corner	Ng Jin Boon	Good	0
160	160	170	170	170	Tue Nov 01 16:46:56 GMT+08:00 2016	01-Nov-2016 16:46:55.037	103.33225	2.029235	6.895219	2.8	35.6	288.05	-0.415	1.784	9.383	-0.00647372	24.8227863312	-0.0064737200737	1898.75	59.2156867981	24.7058830261	93.0	Corner	Ng Jin Boon	Good	0
161	161	171	171	171	Tue Nov 01 16:46:57 GMT+08:00 2016	01-Nov-2016 16:46:56.036	103.332183333	2.02924833333	7.3368506	2.8	34.8	281.94	-0.672	1.681	9.426	-0.0025829673	26.4126625061	-0.00258296728134	1952.25	58.4313735962	24.7058830261	93.0	Corner	Ng Jin Boon	Good	0
162	162	172	172	172	Tue Nov 01 16:46:58 GMT+08:00 2016	01-Nov-2016 16:46:57.036	103.332108333	2.029255	8.168127	2.9	34.2	276.99	-0.008	1.614	9.1	-0.038897395	29.4052562714	-0.038897395134	2043.0	58.0392150879	24.7058830261	93.0	Corner	Ng Jin Boon	Good	0
163	163	173	173	173	Tue Nov 01 16:46:59 GMT+08:00 2016	01-Nov-2016 16:46:58.035	103.332028333	2.02925833333	8.687997	2.9	33.5	273.05	0.055	1.619	9.456	-0.0030434132	31.2767887115	-0.00304341316223	2128.5	57.254901886	24.7058830261	92.0	Straight Road	Ng Jin Boon	Good	0
164	164	174	174	174	Tue Nov 01 16:47:00 GMT+08:00 2016	01-Nov-2016 16:46:59.036	103.33194	2.02925166667	9.431255	3.0	32.7	268.48	0.047	1.614	9.399	-0.008860648	33.9525184631	-0.00886064767838	2128.5	56.4705886841	24.7058830261	92.0	Straight Road	Ng Jin Boon	Good	0
165	165	175	175	175	Tue Nov 01 16:47:01 GMT+08:00 2016	01-Nov-2016 16:47:00.036	103.33185	2.02924	9.780751	3.0	32.1	265.58	-0.061	1.125	10.024	0.047248304	35.2107048035	0.0472483038902	2321.0	56.0784339905	21.5686283112	92.0	Straight Road	Ng Jin Boon	Good	0
166	166	176	176	176	Tue Nov 01 16:47:02 GMT+08:00 2016	01-Nov-2016 16:47:01.036	103.331755	2.02923	10.367535	3.1	31.7	264.13	-0.254	0.764	9.819	0.023276508	37.3231239319	0.0232765078545	2321.0	33.7254905701	18.0392150879	93.0	Straight Road	Ng Jin Boon	Good	0
167	167	177	177	177	Tue Nov 01 16:47:03 GMT+08:00 2016	01-Nov-2016 16:47:02.036	103.331651667	2.02921666667	11.051086	3.1	31.3	264.28	-0.296	0.801	9.774	0.01912564	39.783908844	0.0191256403923	1602.75	44.3137245178	18.0392150879	93.0	Straight Road	Ng Jin Boon	Good	0
168	168	178	178	178	Tue Nov 01 16:47:04 GMT+08:00 2016	01-Nov-2016 16:47:03.035	103.331546667	2.02920333333	11.337272	3.2	30.7	263.96	-0.007	0.882	10.003	0.042630136	40.8141784668	0.042630136013	1559.75	44.7058830261	18.4313735962	93.0	Straight Road	Ng Jin Boon	Good	0
169	169	179	179	179	Tue Nov 01 16:47:05 GMT+08:00 2016	01-Nov-2016 16:47:04.036	103.331438333	2.02918666667	11.776844	3.2	30.1	262.65	0.062	1.057	10.339	0.07843679	42.3966369629	0.0784367918968	1559.75	46.6666679382	18.4313735962	93.0	Straight Road	Ng Jin Boon	Good	0
170	170	180	180	180	Tue Nov 01 16:47:06 GMT+08:00 2016	01-Nov-2016 16:47:05.035	103.331326667	2.02916833333	12.211784	3.2	29.5	261.65	0.168	1.03	10.253	0.069558084	43.9624214172	0.0695580840111	1570.5	47.0588226318	18.4313735962	93.0	Straight Road	Ng Jin Boon	Good	0
171	171	181	181	181	Tue Nov 01 16:47:07 GMT+08:00 2016	01-Nov-2016 16:47:06.037	103.331211667	2.02914833333	12.464514	3.2	28.9	260.56	0.171	0.878	9.569	-0.0013142824	44.8722496033	-0.0013142824173	1608.5	45.8823547363	18.0392150879	93.0	Straight Road	Ng Jin Boon	Good	0
