GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Engine Load(%),Speed (GPS)(km/h),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Acceleration Sensor(Total)(g)
Tue Nov 01 17:58:01 GMT+08:00 2016,01-Nov-2016 17:58:00.181,103.32025653,2.03054855,0.0,10.0,40.0,0.0,-0.29568392,1.2814964,9.776723,0.024584472,736.5,25.098039627075195,0.0,9.803921699523926,93.0,0.024584472179412842
Tue Nov 01 17:58:02 GMT+08:00 2016,01-Nov-2016 17:58:01.181,103.32025653,2.03054862,0.0,10.0,41.0,0.0,-0.24480712,1.2389994,9.76954,0.023162544,734.75,25.490196228027344,0.0,9.803921699523926,93.0,0.023162543773651123
Tue Nov 01 17:58:03 GMT+08:00 2016,01-Nov-2016 17:58:02.184,103.32025653,2.03054867,0.0,9.0,41.0,0.0,-0.08200141,1.4760253,9.694122,0.01861167,789.25,29.019607543945313,0.0,9.803921699523926,93.0,-0.01266181468963623
Tue Nov 01 17:58:04 GMT+08:00 2016,01-Nov-2016 17:58:03.181,103.3202565,2.0305487,0.0,9.0,41.0,0.0,-0.362123,1.2108675,9.58818,0.004842758,895.25,21.568628311157227,0.0,9.803921699523926,94.0,0.0048427581787109375
Tue Nov 01 17:58:05 GMT+08:00 2016,01-Nov-2016 17:58:04.180,103.32025648,2.03054873,0.0,9.0,41.0,0.0,-0.3393781,1.1426327,9.34397,-0.020786941,718.75,25.098039627075195,0.0,9.803921699523926,94.0,-0.020786941051483154
Tue Nov 01 17:58:06 GMT+08:00 2016,01-Nov-2016 17:58:05.181,103.32025646,2.03054872,0.0,10.0,41.0,0.0,-0.32621,1.1444284,9.327211,-0.022506773,727.5,25.098039627075195,0.0,9.803921699523926,94.0,-0.022506773471832275
Tue Nov 01 17:58:07 GMT+08:00 2016,01-Nov-2016 17:58:06.181,103.32025647,2.03054893,0.0,10.0,40.0,0.0,-0.23582886,1.1815386,9.406818,-0.014265716,727.5,24.3137264251709,0.0,9.803921699523926,94.0,-0.014265716075897217
Tue Nov 01 17:58:08 GMT+08:00 2016,01-Nov-2016 17:58:07.181,103.32025646,2.03054905,0.0,10.0,40.0,0.0,-0.31064767,1.1504139,9.312247,-0.023999155,729.25,25.098039627075195,0.0,9.803921699523926,94.0,-0.023999154567718506
Tue Nov 01 17:58:09 GMT+08:00 2016,01-Nov-2016 17:58:08.181,103.32025646,2.03054903,0.0,10.0,40.0,0.0,-0.23463176,1.1510124,9.45171,-0.0101104975,724.25,25.098039627075195,0.0,9.803921699523926,94.0,-0.01011049747467041
Tue Nov 01 17:58:10 GMT+08:00 2016,01-Nov-2016 17:58:09.180,103.32025643,2.03054903,0.0,10.0,40.0,0.0,-0.27234045,1.2593501,9.7641535,0.022954881,725.25,25.882352828979492,0.0,9.803921699523926,94.0,0.022954881191253662
Tue Nov 01 17:58:11 GMT+08:00 2016,01-Nov-2016 17:58:10.182,103.32025652,2.03054914,0.0,9.0,40.0,0.0,-0.24241292,1.3108255,9.7863,0.025796473,723.75,24.705883026123047,0.0,9.803921699523926,94.0,0.025796473026275635
Tue Nov 01 17:58:12 GMT+08:00 2016,01-Nov-2016 17:58:11.181,103.32025657,2.03054924,0.0,10.0,40.0,0.0,-0.29209262,1.2856863,9.624691,0.009272695,718.75,24.705883026123047,0.0,9.803921699523926,94.0,0.00927269458770752
Tue Nov 01 17:58:13 GMT+08:00 2016,01-Nov-2016 17:58:12.181,103.32025657,2.03054932,0.0,10.0,40.0,0.0,-0.30945057,1.2755109,9.883863,0.035373986,726.75,24.705883026123047,0.0,9.803921699523926,94.0,0.0353739857673645
Tue Nov 01 17:58:14 GMT+08:00 2016,01-Nov-2016 17:58:13.181,103.32025653,2.0305494,0.0,10.0,40.0,0.0,-0.4357447,1.2731167,9.897031,0.03715378,724.25,24.705883026123047,0.0,9.803921699523926,94.0,0.037153780460357666
Tue Nov 01 17:58:15 GMT+08:00 2016,01-Nov-2016 17:58:14.181,103.32025651,2.03054942,0.0,10.0,40.0,0.0,-0.1945289,1.2324153,10.05445,0.05177945,729.0,25.098039627075195,0.0,9.803921699523926,94.0,0.05177944898605347
Tue Nov 01 17:58:16 GMT+08:00 2016,01-Nov-2016 17:58:15.180,103.32025649,2.03054939,0.0,10.0,40.0,0.0,-0.32022446,1.2372037,9.734225,0.019790709,725.0,25.098039627075195,0.0,9.803921699523926,94.0,0.019790709018707275
Tue Nov 01 17:58:17 GMT+08:00 2016,01-Nov-2016 17:58:16.181,103.32025645,2.03054938,0.0,10.0,40.0,0.0,-0.17537527,1.2569559,9.584588,0.0045502186,728.25,25.098039627075195,0.0,9.803921699523926,94.0,0.00455021858215332
Tue Nov 01 17:58:18 GMT+08:00 2016,01-Nov-2016 17:58:17.181,103.32025642,2.0305494,0.0,10.0,40.0,0.0,-0.32800564,1.1815386,9.2308445,-0.031771302,728.5,25.098039627075195,0.0,9.803921699523926,94.0,-0.031771302223205566
Tue Nov 01 17:58:19 GMT+08:00 2016,01-Nov-2016 17:58:18.181,103.3202564,2.03054946,0.0,10.0,40.0,0.0,-0.24001873,1.1348516,9.472659,-0.008174896,730.25,25.490196228027344,0.0,9.803921699523926,94.0,-0.008174896240234375
Tue Nov 01 17:58:20 GMT+08:00 2016,01-Nov-2016 17:58:19.181,103.32025637,2.03054949,0.0,10.0,40.0,0.0,-0.34715924,1.1683705,9.131485,-0.04191023,729.5,25.098039627075195,0.0,9.803921699523926,94.0,-0.04191023111343384
Tue Nov 01 17:58:21 GMT+08:00 2016,01-Nov-2016 17:58:20.181,103.32025636,2.03054954,0.0,10.0,40.0,0.0,-0.25198972,1.1384429,9.338584,-0.021663189,726.5,25.490196228027344,0.0,9.803921699523926,94.0,-0.021663188934326172
Tue Nov 01 17:58:22 GMT+08:00 2016,01-Nov-2016 17:58:21.182,103.32025632,2.03054956,0.0,10.0,40.0,0.0,-0.26874915,1.2150574,9.336788,-0.020821393,729.25,25.490196228027344,0.0,9.803921699523926,94.0,-0.02082139253616333
Tue Nov 01 17:58:23 GMT+08:00 2016,01-Nov-2016 17:58:22.181,103.32025629,2.0305496,0.0,10.0,40.0,0.0,-0.31603462,1.2443863,9.6845455,0.014848888,736.75,25.098039627075195,0.0,9.803921699523926,94.0,0.014848887920379639
Tue Nov 01 17:58:24 GMT+08:00 2016,01-Nov-2016 17:58:23.181,103.32025625,2.03054959,0.0,10.0,40.0,0.0,-0.21428105,1.2755109,9.654618,0.011952817,732.25,25.490196228027344,0.0,9.803921699523926,94.0,0.011952817440032959
Tue Nov 01 17:58:25 GMT+08:00 2016,01-Nov-2016 17:58:24.181,103.32025622,2.03054959,0.0,10.0,40.0,0.0,-0.22505496,1.2964603,9.796474,0.026589215,734.0,25.490196228027344,0.0,9.803921699523926,94.0,0.02658921480178833
Tue Nov 01 17:58:26 GMT+08:00 2016,01-Nov-2016 17:58:25.190,103.32025617,2.03054959,0.0,10.0,41.0,0.0,-0.30346507,1.1252748,9.357139,-0.019792914,729.25,24.705883026123047,0.0,9.803921699523926,94.0,-0.019792914390563965
Tue Nov 01 17:58:27 GMT+08:00 2016,01-Nov-2016 17:58:26.181,103.32025612,2.03054958,0.0,10.0,41.0,0.0,-0.24001873,1.2671312,9.51336,-0.0023682714,728.25,24.705883026123047,0.0,9.803921699523926,94.0,-0.0023682713508605957
Tue Nov 01 17:58:28 GMT+08:00 2016,01-Nov-2016 17:58:27.181,103.32025608,2.03054955,0.0,10.0,41.0,0.0,-0.2669535,1.1294646,9.430161,-0.012466848,726.25,25.098039627075195,0.0,9.803921699523926,94.0,-0.012466847896575928
Tue Nov 01 17:58:29 GMT+08:00 2016,01-Nov-2016 17:58:28.181,103.32025603,2.03054953,0.0,10.0,41.0,0.0,-0.35194764,1.2521675,9.2547865,-0.0283252,723.75,24.705883026123047,0.0,9.803921699523926,94.0,-0.028325200080871582
Tue Nov 01 17:58:30 GMT+08:00 2016,01-Nov-2016 17:58:29.181,103.32025599,2.03054954,0.0,10.0,41.0,0.0,-0.31364042,1.3186066,9.778519,0.025320709,732.25,25.098039627075195,0.0,9.803921699523926,94.0,0.025320708751678467
Tue Nov 01 17:58:31 GMT+08:00 2016,01-Nov-2016 17:58:30.181,103.32025595,2.03054954,0.0,10.0,41.0,0.0,-0.37349546,1.2384008,9.877877,0.03451556,736.5,25.098039627075195,0.0,9.803921699523926,94.0,0.034515559673309326
Tue Nov 01 17:58:32 GMT+08:00 2016,01-Nov-2016 17:58:31.183,103.3202559,2.03054954,0.0,10.0,41.0,0.0,-0.3657143,1.2683283,9.804854,0.027492225,735.5,25.882352828979492,0.0,9.803921699523926,94.0,0.027492225170135498
Tue Nov 01 17:58:33 GMT+08:00 2016,01-Nov-2016 17:58:32.187,103.32025585,2.03054957,0.0,10.0,41.0,0.0,-0.26276365,1.2186487,9.503185,-0.003975928,734.75,25.098039627075195,0.0,9.803921699523926,94.0,-0.003975927829742432
Tue Nov 01 17:58:34 GMT+08:00 2016,01-Nov-2016 17:58:33.181,103.32025581,2.03054956,0.0,10.0,41.0,0.0,-0.2705448,1.1779473,9.349358,-0.020026088,735.5,25.490196228027344,0.0,9.803921699523926,94.0,-0.020026087760925293
Tue Nov 01 17:58:35 GMT+08:00 2016,01-Nov-2016 17:58:34.181,103.32025578,2.03054957,0.0,10.0,41.0,0.0,-0.32561144,1.1767502,9.536704,-9.240508E-4,730.75,24.3137264251709,0.0,9.803921699523926,94.0,-9.240508079528809E-4
Tue Nov 01 17:58:36 GMT+08:00 2016,01-Nov-2016 17:58:35.182,103.32025576,2.03054959,0.0,10.0,41.0,0.0,-0.08080431,1.7082629,9.464279,-6.1774254E-4,850.25,27.05882453918457,0.0,9.803921699523926,94.0,-6.177425384521484E-4
Tue Nov 01 17:58:37 GMT+08:00 2016,01-Nov-2016 17:58:36.191,103.32025573,2.03054957,0.0,10.0,41.0,0.0,-0.22146365,1.553837,9.782708,0.028971136,822.25,28.627450942993164,0.0,9.803921699523926,94.0,0.03765517473220825
Tue Nov 01 17:58:38 GMT+08:00 2016,01-Nov-2016 17:58:37.180,103.32025571,2.03054957,0.0,10.0,41.0,0.0,-0.260968,0.52133745,9.709086,0.0104958415,727.5,22.352941513061523,0.0,9.803921699523926,94.0,0.01049584150314331
Tue Nov 01 17:58:39 GMT+08:00 2016,01-Nov-2016 17:58:38.181,103.3202557,2.0305496,0.0,10.0,41.0,0.0,-0.34356794,1.2324153,9.594165,0.0056559443,728.25,24.3137264251709,0.0,9.803921699523926,94.0,0.005655944347381592
Tue Nov 01 17:58:40 GMT+08:00 2016,01-Nov-2016 17:58:39.181,103.32025568,2.03054963,0.0,10.0,41.0,0.0,-0.2789245,1.1779473,9.397242,-0.015160263,724.0,25.098039627075195,0.0,9.803921699523926,94.0,-0.01516026258468628
Tue Nov 01 17:58:41 GMT+08:00 2016,01-Nov-2016 17:58:40.181,103.32025567,2.0305496,0.0,10.0,40.0,0.0,-0.26036942,1.3036429,9.879673,0.035178483,717.0,24.3137264251709,0.0,9.803921699523926,94.0,0.03517848253250122
Tue Nov 01 17:58:42 GMT+08:00 2016,01-Nov-2016 17:58:41.181,103.32025562,2.03054961,0.0,10.0,41.0,0.0,-0.36272156,1.3263878,9.653421,0.012972176,723.0,24.705883026123047,0.0,9.803921699523926,94.0,0.01297217607498169
Tue Nov 01 17:58:43 GMT+08:00 2016,01-Nov-2016 17:58:42.182,103.32025558,2.03054961,0.0,10.0,41.0,0.0,-0.19393034,1.2617443,9.671976,0.013480723,720.5,24.3137264251709,0.0,9.803921699523926,94.0,0.013480722904205322
Tue Nov 01 17:58:44 GMT+08:00 2016,01-Nov-2016 17:58:43.180,103.32025553,2.03054964,0.0,10.0,41.0,0.0,-0.25558102,1.1899183,9.392453,-0.015558958,722.75,24.705883026123047,0.0,9.803921699523926,94.0,-0.015558958053588867
Tue Nov 01 17:58:45 GMT+08:00 2016,01-Nov-2016 17:58:44.180,103.32025522,2.03055003,0.0,10.0,41.0,0.0,-0.3184288,1.2174516,9.515755,-0.002549231,725.0,25.098039627075195,0.0,9.803921699523926,94.0,-0.0025492310523986816
Tue Nov 01 17:58:46 GMT+08:00 2016,01-Nov-2016 17:58:45.181,103.32025502,2.03055031,0.0,10.0,41.0,0.0,-0.3657143,1.1857284,9.381081,-0.016393661,726.75,24.705883026123047,0.0,9.803921699523926,94.0,-0.016393661499023438
Tue Nov 01 17:58:47 GMT+08:00 2016,01-Nov-2016 17:58:46.181,103.32025467,2.03055085,0.0,10.0,41.0,0.0,-0.26874915,1.1306617,9.433753,-0.012083828,728.0,24.705883026123047,0.0,9.803921699523926,94.0,-0.012083828449249268
Tue Nov 01 17:58:48 GMT+08:00 2016,01-Nov-2016 17:58:47.181,103.3202544,2.03055126,0.0,10.0,41.0,0.0,-0.30825347,1.2108675,9.514558,-0.002788961,724.0,24.705883026123047,0.0,9.803921699523926,94.0,-0.0027889609336853027
Tue Nov 01 17:58:49 GMT+08:00 2016,01-Nov-2016 17:58:48.180,103.32025427,2.0305514,0.0,10.0,41.0,0.0,-0.18674773,1.2114661,9.642049,0.0097901225,728.75,25.490196228027344,0.0,9.803921699523926,94.0,0.009790122509002686
Tue Nov 01 17:58:50 GMT+08:00 2016,01-Nov-2016 17:58:49.180,103.32025412,2.03055161,0.0,10.0,41.0,0.0,-0.33997664,1.2808979,9.750985,0.022122204,725.0,25.490196228027344,0.0,9.803921699523926,94.0,0.022122204303741455
Tue Nov 01 17:58:51 GMT+08:00 2016,01-Nov-2016 17:58:50.181,103.32025413,2.03055161,0.0,10.0,41.0,0.0,-0.3878607,1.2467805,9.697714,0.016474068,726.0,24.3137264251709,0.0,9.803921699523926,94.0,0.01647406816482544
Tue Nov 01 17:58:52 GMT+08:00 2016,01-Nov-2016 17:58:51.180,103.32025411,2.03055162,0.0,10.0,41.0,0.0,-0.34237084,1.2551602,9.76535,0.023244083,727.0,25.098039627075195,0.0,9.803921699523926,94.0,0.023244082927703857
Tue Nov 01 17:58:53 GMT+08:00 2016,01-Nov-2016 17:58:52.180,103.32025409,2.03055167,0.0,10.0,41.0,0.0,-0.27234045,1.146224,9.784504,0.023605168,724.5,25.490196228027344,0.0,9.803921699523926,94.0,0.023605167865753174
Tue Nov 01 17:58:54 GMT+08:00 2016,01-Nov-2016 17:58:53.182,103.32025413,2.03055164,0.0,10.0,41.0,0.0,-0.29807812,1.2491747,9.431957,-0.0106649995,730.25,25.098039627075195,0.0,9.803921699523926,94.0,-0.01066499948501587
Tue Nov 01 17:58:55 GMT+08:00 2016,01-Nov-2016 17:58:54.181,103.32025415,2.03055161,0.0,10.0,41.0,0.0,-0.23942018,1.2036849,9.5809965,0.003635943,728.5,25.098039627075195,0.0,9.803921699523926,94.0,0.0036359429359436035
Tue Nov 01 17:58:56 GMT+08:00 2016,01-Nov-2016 17:58:55.181,103.32025416,2.03055155,0.0,10.0,41.0,0.0,-0.30765492,1.2120646,9.564836,0.0023061633,730.25,25.490196228027344,0.0,9.803921699523926,94.0,0.0023061633110046387
Tue Nov 01 17:58:57 GMT+08:00 2016,01-Nov-2016 17:58:56.181,103.32025413,2.03055156,0.0,10.0,41.0,0.0,-0.38307226,1.2449849,9.632472,0.009840608,730.25,24.705883026123047,0.0,9.803921699523926,94.0,0.009840607643127441
Tue Nov 01 17:58:58 GMT+08:00 2016,01-Nov-2016 17:58:57.182,103.3202541,2.03055158,0.0,10.0,41.0,0.0,-0.31124622,1.2575544,9.456498,-0.008031189,734.75,25.490196228027344,0.0,9.803921699523926,94.0,-0.008031189441680908
Tue Nov 01 17:58:59 GMT+08:00 2016,01-Nov-2016 17:58:58.180,103.32025406,2.0305516,0.0,10.0,41.0,0.0,-0.41240123,1.2892777,9.677961,0.0151433945,729.5,24.705883026123047,0.0,9.803921699523926,94.0,0.015143394470214844
Tue Nov 01 17:59:00 GMT+08:00 2016,01-Nov-2016 17:58:59.180,103.32025403,2.03055165,0.0,10.0,41.0,0.0,-0.24241292,1.3144168,9.815628,0.028807342,726.0,25.098039627075195,0.0,9.803921699523926,94.0,0.028807342052459717
Tue Nov 01 17:59:01 GMT+08:00 2016,01-Nov-2016 17:59:00.181,103.32025401,2.03055168,0.0,10.0,41.0,0.0,-0.39085343,1.3341689,9.639654,0.011802137,728.5,24.705883026123047,0.0,9.803921699523926,95.0,0.011802136898040771
Tue Nov 01 17:59:02 GMT+08:00 2016,01-Nov-2016 17:59:01.181,103.32025399,2.03055173,0.0,10.0,41.0,0.0,-0.22505496,1.3186066,10.040085,0.051497877,730.25,24.705883026123047,0.0,9.803921699523926,95.0,0.05149787664413452
Tue Nov 01 17:59:03 GMT+08:00 2016,01-Nov-2016 17:59:02.181,103.32025399,2.03055178,0.0,10.0,41.0,0.0,-0.3681085,1.3192052,9.700109,0.017605603,727.75,25.098039627075195,0.0,9.803921699523926,95.0,0.017605602741241455
Tue Nov 01 17:59:04 GMT+08:00 2016,01-Nov-2016 17:59:03.181,103.32025401,2.03055177,0.0,10.0,41.0,0.0,-0.28431144,1.3970166,9.785102,0.009837185,726.75,25.098039627075195,0.0,9.803921699523926,95.0,0.00983718503266573
Tue Nov 01 17:59:05 GMT+08:00 2016,01-Nov-2016 17:59:04.182,103.32025399,2.03055176,0.0,10.0,41.0,0.0,-0.3764882,1.3257892,9.661202,0.01380229,727.0,25.098039627075195,0.0,9.803921699523926,95.0,0.013802289962768555
Tue Nov 01 17:59:06 GMT+08:00 2016,01-Nov-2016 17:59:05.181,103.32025397,2.03055176,0.0,10.0,41.0,0.0,-0.34356794,1.2976574,9.7641535,0.023688614,733.0,24.3137264251709,0.0,9.803921699523926,95.0,0.02368861436843872
Tue Nov 01 17:59:07 GMT+08:00 2016,01-Nov-2016 17:59:06.182,103.32025394,2.03055178,0.0,10.0,41.0,0.0,-0.2753332,1.2808979,9.713875,0.018167138,731.25,24.705883026123047,0.0,9.803921699523926,95.0,0.01816713809967041
Tue Nov 01 17:59:08 GMT+08:00 2016,01-Nov-2016 17:59:07.182,103.32025393,2.03055179,0.0,10.0,41.0,0.0,-0.32202014,1.3377602,9.57561,0.005133033,730.75,25.098039627075195,0.0,9.803921699523926,95.0,0.00513303279876709
Tue Nov 01 17:59:09 GMT+08:00 2016,01-Nov-2016 17:59:08.180,103.32025393,2.03055178,0.0,9.0,41.0,0.0,-0.2220622,1.2623428,9.399636,-0.013964236,729.25,25.098039627075195,0.0,9.803921699523926,95.0,-0.013964235782623291
Tue Nov 01 17:59:10 GMT+08:00 2016,01-Nov-2016 17:59:09.181,103.32025391,2.03055178,0.0,9.0,41.0,0.0,-0.24241292,1.2348095,9.419388,-0.012287259,730.0,25.098039627075195,0.0,9.803921699523926,95.0,-0.012287259101867676
Tue Nov 01 17:59:11 GMT+08:00 2016,01-Nov-2016 17:59:10.181,103.3202539,2.03055178,0.0,9.0,41.0,0.0,-0.2184709,1.283292,9.498397,-0.003713131,730.25,24.705883026123047,0.0,9.803921699523926,95.0,-0.0037131309509277344
Tue Nov 01 17:59:12 GMT+08:00 2016,01-Nov-2016 17:59:11.180,103.32025388,2.0305518,0.0,9.0,41.0,0.0,-0.21547815,1.2036849,9.5013895,-0.004470587,731.0,24.3137264251709,0.0,9.803921699523926,95.0,-0.0044705867767333984
Tue Nov 01 17:59:13 GMT+08:00 2016,01-Nov-2016 17:59:12.181,103.32025387,2.03055185,0.0,9.0,41.0,0.0,-0.06703765,1.3581109,9.546879,0.0019997954,730.5,25.098039627075195,0.0,9.803921699523926,95.0,0.001999795436859131
Tue Nov 01 17:59:14 GMT+08:00 2016,01-Nov-2016 17:59:13.180,103.32025386,2.03055186,0.0,9.0,41.0,0.0,-0.31663316,1.2503718,9.698911,0.01638031,734.75,24.705883026123047,0.0,9.803921699523926,95.0,0.01638031005859375
Tue Nov 01 17:59:15 GMT+08:00 2016,01-Nov-2016 17:59:14.184,103.32025384,2.03055185,0.0,9.0,41.0,0.0,-0.11911154,1.3599066,10.049662,0.052838266,725.75,25.490196228027344,0.0,9.803921699523926,95.0,0.052838265895843506
Tue Nov 01 17:59:16 GMT+08:00 2016,01-Nov-2016 17:59:15.181,103.32025382,2.03055186,0.0,9.0,41.0,0.0,-0.33159694,1.2156559,9.543886,3.1590462E-4,727.5,25.098039627075195,0.0,9.803921699523926,95.0,3.159046173095703E-4
Tue Nov 01 17:59:17 GMT+08:00 2016,01-Nov-2016 17:59:16.181,103.32025381,2.0305519,0.0,9.0,41.0,0.0,-0.25498247,1.2629414,9.64983,0.011401951,729.0,24.3137264251709,0.0,9.803921699523926,95.0,0.011401951313018799
Tue Nov 01 17:59:18 GMT+08:00 2016,01-Nov-2016 17:59:17.184,103.3202538,2.0305519,0.0,9.0,40.0,0.0,-0.33279404,1.2204443,9.31943,-0.022295296,730.75,25.098039627075195,0.0,9.803921699523926,95.0,-0.02229529619216919
Tue Nov 01 17:59:19 GMT+08:00 2016,01-Nov-2016 17:59:18.181,103.3202538,2.0305519,0.0,9.0,40.0,0.0,-0.25378537,1.3162124,9.496002,-0.0034113526,726.75,25.098039627075195,0.0,9.803921699523926,95.0,-0.0034113526344299316
Tue Nov 01 17:59:20 GMT+08:00 2016,01-Nov-2016 17:59:19.183,103.32025377,2.03055191,0.0,9.0,40.0,0.0,-0.26515785,1.0833763,9.465476,-0.009444237,726.5,25.098039627075195,0.0,9.803921699523926,95.0,-0.009444236755371094
Tue Nov 01 17:59:21 GMT+08:00 2016,01-Nov-2016 17:59:20.183,103.32025376,2.03055187,0.0,9.0,40.0,0.0,-0.19153613,1.1815386,9.460688,-0.008919835,727.75,23.92156982421875,0.0,9.803921699523926,95.0,-0.008919835090637207
Tue Nov 01 17:59:22 GMT+08:00 2016,01-Nov-2016 17:59:21.181,103.32025374,2.03055182,0.0,9.0,40.0,0.0,-0.29328972,1.2246342,9.3822775,-0.016024709,728.25,25.098039627075195,0.0,9.803921699523926,95.0,-0.01602470874786377
Tue Nov 01 17:59:23 GMT+08:00 2016,01-Nov-2016 17:59:22.180,103.32025371,2.03055177,0.0,10.0,40.0,0.0,-0.3250129,1.192911,9.385869,-0.015969098,725.75,25.490196228027344,0.0,9.803921699523926,95.0,-0.01596909761428833
Tue Nov 01 17:59:24 GMT+08:00 2016,01-Nov-2016 17:59:23.180,103.32025368,2.03055174,0.0,10.0,40.0,0.0,-0.207697,1.1803415,9.426571,-0.012350559,727.5,25.098039627075195,0.0,9.803921699523926,95.0,-0.01235055923461914
Tue Nov 01 17:59:25 GMT+08:00 2016,01-Nov-2016 17:59:24.181,103.32025365,2.03055174,0.0,10.0,40.0,0.0,-0.23642741,1.2000936,9.436148,-0.011061847,727.5,25.098039627075195,0.0,9.803921699523926,95.0,-0.01106184720993042
Tue Nov 01 17:59:26 GMT+08:00 2016,01-Nov-2016 17:59:25.181,103.32025362,2.03055177,0.0,10.0,40.0,0.0,-0.22146365,1.2030864,9.466075,-0.008034587,729.0,25.098039627075195,0.0,9.803921699523926,95.0,-0.008034586906433105
Tue Nov 01 17:59:27 GMT+08:00 2016,01-Nov-2016 17:59:26.181,103.32025361,2.03055177,0.0,11.0,40.0,0.0,-0.25198972,1.1007342,9.561244,4.1633844E-4,727.0,24.705883026123047,0.0,9.803921699523926,95.0,4.163384437561035E-4
Tue Nov 01 17:59:28 GMT+08:00 2016,01-Nov-2016 17:59:27.181,103.32025361,2.03055179,0.0,11.0,40.0,0.0,-0.15801731,1.2587515,9.470863,-0.006947756,727.75,24.705883026123047,0.0,9.803921699523926,95.0,-0.006947755813598633
Tue Nov 01 17:59:29 GMT+08:00 2016,01-Nov-2016 17:59:28.181,103.32025359,2.03055179,0.0,10.0,40.0,0.0,-0.28431144,1.1887212,9.403826,-0.014341235,726.75,22.745098114013672,0.0,9.803921699523926,95.0,-0.014341235160827637
Tue Nov 01 17:59:30 GMT+08:00 2016,01-Nov-2016 17:59:29.185,103.32025356,2.03055181,0.0,10.0,40.0,0.0,-0.31304187,1.2587515,9.394249,-0.01429534,730.5,25.098039627075195,0.0,9.803921699523926,95.0,-0.014295339584350586
Tue Nov 01 17:59:31 GMT+08:00 2016,01-Nov-2016 17:59:30.181,103.32025353,2.03055179,0.0,10.0,40.0,0.0,-0.219668,1.1737574,9.368511,-0.018277466,730.5,24.705883026123047,0.0,9.803921699523926,95.0,-0.018277466297149658
Tue Nov 01 17:59:32 GMT+08:00 2016,01-Nov-2016 17:59:31.188,103.32025347,2.03055182,0.0,11.0,40.0,0.0,-0.29448682,1.2749124,9.191938,-0.034557343,730.5,23.92156982421875,0.0,9.803921699523926,95.0,-0.034557342529296875
Tue Nov 01 17:59:33 GMT+08:00 2016,01-Nov-2016 17:59:32.181,103.32025344,2.0305519,0.0,11.0,40.0,0.0,-0.28909984,1.1665748,9.444528,-0.010491192,732.75,23.92156982421875,0.0,9.803921699523926,95.0,-0.01049119234085083
Tue Nov 01 17:59:34 GMT+08:00 2016,01-Nov-2016 17:59:33.181,103.32025342,2.03055195,0.0,11.0,40.0,0.0,-0.25857377,1.2934675,9.706094,0.017502904,727.0,25.098039627075195,0.0,9.803921699523926,95.0,0.017502903938293457
Tue Nov 01 17:59:35 GMT+08:00 2016,01-Nov-2016 17:59:34.181,103.32025338,2.03055207,0.0,11.0,41.0,0.0,-0.24720132,1.1348516,9.4535055,-0.010094106,727.5,25.098039627075195,0.0,9.803921699523926,95.0,-0.010094106197357178
Tue Nov 01 17:59:36 GMT+08:00 2016,01-Nov-2016 17:59:35.183,103.32025336,2.03055213,0.0,11.0,41.0,0.0,-0.21787235,1.2252327,9.744401,0.020380557,733.5,24.705883026123047,0.0,9.803921699523926,95.0,0.02038055658340454
Tue Nov 01 17:59:37 GMT+08:00 2016,01-Nov-2016 17:59:36.185,103.32025335,2.03055217,0.0,11.0,41.0,0.0,-0.27234045,1.2641385,9.482835,-0.005403757,730.25,25.490196228027344,0.0,9.803921699523926,95.0,-0.005403757095336914
Tue Nov 01 17:59:38 GMT+08:00 2016,01-Nov-2016 17:59:37.182,103.32025335,2.0305522,0.0,11.0,41.0,0.0,-0.37828386,1.3198037,9.731233,0.020794809,724.0,25.098039627075195,0.0,9.803921699523926,95.0,0.020794808864593506
Tue Nov 01 17:59:39 GMT+08:00 2016,01-Nov-2016 17:59:38.181,103.32025332,2.03055226,0.0,12.0,41.0,0.0,-0.28790274,1.316811,9.77792,0.025155842,731.0,24.705883026123047,0.0,9.803921699523926,95.0,0.025155842304229736
Tue Nov 01 17:59:40 GMT+08:00 2016,01-Nov-2016 17:59:39.181,103.32025327,2.03055237,0.0,12.0,41.0,0.0,-0.374094,1.258153,9.714474,0.018260837,730.25,25.098039627075195,0.0,9.803921699523926,95.0,0.018260836601257324
Tue Nov 01 17:59:41 GMT+08:00 2016,01-Nov-2016 17:59:40.180,103.32025322,2.0305525,0.0,12.0,41.0,0.0,-0.17597382,1.3251907,9.930551,0.04041952,727.5,25.098039627075195,0.0,9.803921699523926,95.0,0.04041951894760132
Tue Nov 01 17:59:42 GMT+08:00 2016,01-Nov-2016 17:59:41.180,103.32025318,2.03055261,0.0,12.0,41.0,0.0,-0.29388827,1.2557588,9.570822,0.0034367442,727.75,25.098039627075195,0.0,9.803921699523926,95.0,0.003436744213104248
Tue Nov 01 17:59:43 GMT+08:00 2016,01-Nov-2016 17:59:42.181,103.32025311,2.0305527,0.0,12.0,41.0,0.0,-0.12210429,1.2629414,9.944916,0.040970504,725.75,24.705883026123047,0.0,9.803921699523926,95.0,0.04097050428390503
